item_group_id;ID;title;description;google_product_category;product_type;link;image_link;additional_image_link;additional_image_link2;additional_image_link3;additional_image_link4;additional_image_link5;additional_image_link6;additional_image_link7;additional_image_link8;additional_image_link9;condition;availability;price;sale_price;sale_price_effective_date;brand;mpn;gender;age_group;color;material;pattern;tax;shipping;online_only;excluded_destination;size;custom_label_0;custom_label_1;pickup_sla;gtin;tags
KBW01TA3300TZPB999;KBW01TA3300TZPB999;Hogan - Borsa Shopping Hogan Address Media, NERO - Borsette > Borse;La caratteristica shopping bag con l'indirizzo del brand √® rivisitata con la tecnica ad alta frequenza. Dotata del logo in rilievo, questa versione in pelle liscia presenta due manici fissi, un ampio vano chiuso con bottone magnetico e una bustina interna removibile. Completano il modello un pendente portachiavi e il charm H-Fob in metallo.;Abbigliamento e accessori > Borsette, portafogli e custodie > Borsette;Borsette > Borse;https://www.hogan.com/it-it/p/KBW01TA3300TZPB999/;https://www.hogan.com/fashion/hoganNew/KBW01TA3300TZPB999/KBW01TA3300TZPB999-01.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBW01TA3300TZPB999/KBW01TA3300TZPB999-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBW01TA3300TZPB999/KBW01TA3300TZPB999-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBW01TA3300TZPB999/KBW01TA3300TZPB999-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBW01TA3300TZPB999/KBW01TA3300TZPB999-08.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBW01TA3300TZPB999/KBW01TA3300TZPB999-11.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBW01TA3300TZPB999/KBW01TA3300TZPB999-12.jpg?impolicy=hybris-white;;;;new;in stock;750.00 EUR;;;Hogan;KBW01TA3300TZPB999;female;adult;NERO;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | nero | black | pelle liscia | smooth leather | metallo | metal hardware | pelle | leather | address media | hogan address media | borsa shopping donna | tote bag | shopper | everyday bag | urbano | funzionale | versatile | contemporaneo | ufficio | viaggio | città | everyday | smart casual | borsa shopping hogan address media
HVW6300FK40EI0B999;HVW6300FK40EI0B999;Hogan - Sneakers Hogan H630, NERO - Scarpe;Risultato di una minuziosa lavorazione, le sneakers Hogan H630 in versione Atelier sono impreziosite da numerosi strass di diverse dimensioni. Realizzate in pelle liscia con inserti scamosciati, presentano la caratteristica H laterale allungata. La suola √® in EVA extralight, con logo in rilievo sul lato, mentre la soletta in memory foam assicura ammortizzazione a questo modello decisamente glam.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HVW6300FK40EI0B999/;https://www.hogan.com/fashion/hoganNew/HVW6300FK40EI0B999/HVW6300FK40EI0B999-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HVW6300FK40EI0B999/HVW6300FK40EI0B999-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HVW6300FK40EI0B999/HVW6300FK40EI0B999-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HVW6300FK40EI0B999/HVW6300FK40EI0B999-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HVW6300FK40EI0B999/HVW6300FK40EI0B999-10.jpg?impolicy=hybris-white;;;;;;new;in stock;990.00 EUR;;;Hogan;HVW6300FK40EI0B999;female;adult;NERO;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | nero | black | pelle liscia | smooth leather | pelle | leather | h630 | hogan h630 | sneakers donna | sneaker donna | scarpa casual | luxury sneaker | glam | casual | urbano | contemporaneo | evento elegante | tempo libero | città | weekend | medio-alta formalità | sneakers hogan h630
KLU02CX0100000B999;KLU02CX0100000B999;Hogan - Spray Protettivo per sneakers, NERO - Pelletteria;Uno spray protettivo ideale per preservare nel tempo le caratteristiche originali delle sneakers Hogan.;Abbigliamento e accessori > Borsette, portafogli e custodie > Borsette;Pelletteria;https://www.hogan.com/it-it/p/KLU02CX0100000B999/;https://www.hogan.com/fashion/hoganNew/KLU02CX0100000B999/KLU02CX0100000B999-01.jpg?impolicy=hybris-white;;;;;;;;;;new;in stock;25.00 EUR;;;Hogan;KLU02CX0100000B999;unisex;adult;NERO;;;;IT::Standard:0 EUR;;;;;P26;5-day;;unisex | genderless | adult | nero | black | pelle | leather | sneakers unisex | sneaker unisex | scarpa casual | luxury sneaker | casual | urbano | contemporaneo | versatile | tempo libero | città | weekend | viaggio | smart casual | spray protettivo per sneakers
HXM7040FZ10UWNB999;HXM7040FZ10UWNB999;Hogan - Mocassini Hogan H704, NERO - Scarpe;Realizzati in pelle spazzolata, questi mocassini hanno una suola in gomma leggera con un guardolo in cuoio e il logo Hogan in rilievo sul retro. Versatili, dall'eleganza informale, sono completati da una confortevole soletta in memory foam.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXM7040FZ10UWNB999/;https://www.hogan.com/fashion/hoganNew/HXM7040FZ10UWNB999/HXM7040FZ10UWNB999-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM7040FZ10UWNB999/HXM7040FZ10UWNB999-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM7040FZ10UWNB999/HXM7040FZ10UWNB999-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM7040FZ10UWNB999/HXM7040FZ10UWNB999-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM7040FZ10UWNB999/HXM7040FZ10UWNB999-10.jpg?impolicy=hybris-white;;;;;;new;in stock;420.00 EUR;;;Hogan;HXM7040FZ10UWNB999;male;adult;NERO;;;;IT::Standard:0 EUR;;;;;P26;5-day;;uomo | menswear | male | nero | black | pelle | leather | h704 | hogan h704 | mocassini uomo | loafer | scarpa slip-on elegante | luxury loafer | elegante | raffinato | classico | contemporaneo | ufficio | meeting | città | business casual | medio-alta formalità | mocassini hogan h704
HXM6680FW600ZLB999;HXM6680FW600ZLB999;Hogan - Sneakers Hogan H-TV, NERO - Scarpe;Linee essenziali e definite, un nostalgico ritorno al tech gear degli anni '80 √® la fonte d'ispirazione per le sneakers Hogan H-TV. Caratterizzate da una suola leggera e dallo stile minimal, hanno una tomaia che richiama le linee del mondo basket. Arricchite dal logo HGN86 impresso sul lato, sono qui proposte in pelle liscia. La soletta in memory foam assicura una calzata ammortizzata.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXM6680FW600ZLB999/;https://www.hogan.com/fashion/hoganNew/HXM6680FW600ZLB999/HXM6680FW600ZLB999-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM6680FW600ZLB999/HXM6680FW600ZLB999-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM6680FW600ZLB999/HXM6680FW600ZLB999-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM6680FW600ZLB999/HXM6680FW600ZLB999-10.jpg?impolicy=hybris-white;;;;;;;new;in stock;420.00 EUR;;;Hogan;HXM6680FW600ZLB999;male;adult;NERO;;;;IT::Standard:0 EUR;;;;;P26;5-day;;uomo | menswear | male | nero | black | pelle liscia | smooth leather | pelle | leather | h-tv | hogan h-tv | h tv | sneakers uomo | sneaker uomo | scarpa casual | luxury sneaker | minimal | vintage | casual | urbano | tempo libero | città | weekend | viaggio | smart casual | sneakers hogan h-tv
KPW8049021SWNEB999;KPW8049021SWNEB999;Hogan - Pantaloni misto lana, NERO - Abbigliamento;Pantaloni a gamba ampia, con vita media e pieghe, realizzati in saia stretch misto lana. Chiusi con gancio, occhiello in metallo, cerniera e bottone jigger effetto corno, presentano tasche anteriori diagonali e tasche posteriori a filetto. Perfetti dall'ufficio al weekend, interpretano un'eleganza informale contemporanea.;Abbigliamento e accessori > Abbigliamento;Abbigliamento;https://www.hogan.com/it-it/p/KPW8049021SWNEB999/;https://www.hogan.com/fashion/hoganNew/KPW8049021SWNEB999/KPW8049021SWNEB999-30.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KPW8049021SWNEB999/KPW8049021SWNEB999-31.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KPW8049021SWNEB999/KPW8049021SWNEB999-34.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KPW8049021SWNEB999/KPW8049021SWNEB999-35.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KPW8049021SWNEB999/KPW8049021SWNEB999-36.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KPW8049021SWNEB999/KPW8049021SWNEB999-37.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KPW8049021SWNEB999/KPW8049021SWNEB999-39.jpg?impolicy=hybris-white;;;;new;in stock;320.00 EUR;;;Hogan;KPW8049021SWNEB999;female;adult;NERO;;;;IT::Standard:0 EUR;;;;;A26;5-day;;donna | womenswear | female | nero | black | lana | wool | metallo | metal hardware | pantaloni donna | trousers | tailored pants | casual pants | elegante | raffinato | smart casual | versatile | ufficio | meeting | business casual | città | pantaloni misto lana
HXM7040FZ20U1MB999;HXM7040FZ20U1MB999;Hogan - Stringate Hogan H704, NERO - Scarpe;Realizzate in pelle spazzolata, queste derby hanno una suola in gomma leggera con un guardolo in cuoio e il logo Hogan in rilievo sul retro. Versatili, dall'eleganza informale, sono completate da una confortevole soletta in memory foam.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXM7040FZ20U1MB999/;https://www.hogan.com/fashion/hoganNew/HXM7040FZ20U1MB999/HXM7040FZ20U1MB999-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM7040FZ20U1MB999/HXM7040FZ20U1MB999-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM7040FZ20U1MB999/HXM7040FZ20U1MB999-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM7040FZ20U1MB999/HXM7040FZ20U1MB999-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM7040FZ20U1MB999/HXM7040FZ20U1MB999-10.jpg?impolicy=hybris-white;;;;;;new;in stock;450.00 EUR;;;Hogan;HXM7040FZ20U1MB999;male;adult;NERO;;;;IT::Standard:0 EUR;;;;;P26;5-day;;uomo | menswear | male | nero | black | pelle | leather | h704 | hogan h704 | stringate uomo | derby shoes | scarpa elegante | lace-up shoe | elegante | raffinato | business | classico | ufficio | meeting | business formal | evento elegante | alta formalità | stringate hogan h704
HXW6450FC60LE99999;HXW6450FC60LE99999;Hogan - Sneakers Hogan H-Stripes, NERO - Scarpe;Nuovo modello dalle linee sportive e versatili, la sneaker H-Stripes √® caratterizzata da una suola extralight con righe verticali e onde sul battistrada. La tomaia, dal design compatto e bilanciato, si distingue per un'H che si estende su tutto il lato. Il bordo superiore, con cuciture sul talloncino, ha una morbida imbottitura. Queste sneakers sono realizzate in nappa, con una soletta in memory foam che assicura ammortizzazione.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXW6450FC60LE99999/;https://www.hogan.com/fashion/hoganNew/HXW6450FC60LE99999/HXW6450FC60LE99999-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6450FC60LE99999/HXW6450FC60LE99999-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6450FC60LE99999/HXW6450FC60LE99999-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6450FC60LE99999/HXW6450FC60LE99999-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6450FC60LE99999/HXW6450FC60LE99999-10.jpg?impolicy=hybris-white;;;;;;new;in stock;430.00 EUR;;;Hogan;HXW6450FC60LE99999;female;adult;NERO;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | nero | black | nappa | soft leather | h-stripes | hogan h-stripes | h stripes | sneakers donna | sneaker donna | scarpa casual | luxury sneaker | casual | urbano | contemporaneo | versatile | tempo libero | città | weekend | viaggio | smart casual | sneakers hogan h-stripes
KBW01XS0200TH1B999;KBW01XS0200TH1B999;Hogan - Borsa Hobo Hogan Trend, NERO - Borsette > Borse;Caratterizzata da un'H a rilievo sulla chiusura con nappina, questa raffinata borsa hobo ha un manico a spalla regolabile. Realizzata in pelle martellata, √® un modello versatile per un everyday look urban chic.;Abbigliamento e accessori > Borsette, portafogli e custodie > Borsette;Borsette > Borse;https://www.hogan.com/it-it/p/KBW01XS0200TH1B999/;https://www.hogan.com/fashion/hoganNew/KBW01XS0200TH1B999/KBW01XS0200TH1B999-01.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBW01XS0200TH1B999/KBW01XS0200TH1B999-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBW01XS0200TH1B999/KBW01XS0200TH1B999-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBW01XS0200TH1B999/KBW01XS0200TH1B999-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBW01XS0200TH1B999/KBW01XS0200TH1B999-11.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBW01XS0200TH1B999/KBW01XS0200TH1B999-12.jpg?impolicy=hybris-white;;;;;new;in stock;620.00 EUR;;;Hogan;KBW01XS0200TH1B999;female;adult;NERO;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | nero | black | pelle martellata | grained leather | pelle | leather | trend | hogan trend | borsa hobo donna | hobo bag | shoulder bag | soft bag | elegante | raffinato | rilassato | contemporaneo | città | ufficio | weekend | everyday | smart casual | borsa hobo hogan trend
KPM8052303SXUOB999;KPM8052303SXUOB999;Hogan - Pantaloni in raso bistretch, NERO - Abbigliamento;Pantaloni in raso elasticizzato, con pinces, piega centrale e tasche diagonali. Chiuso con zip e bottone, √® perfetto dall'ufficio al weekend grazie all'eleganza informale.;Abbigliamento e accessori > Abbigliamento;Abbigliamento;https://www.hogan.com/it-it/p/KPM8052303SXUOB999/;https://www.hogan.com/fashion/hoganNew/KPM8052303SXUOB999/KPM8052303SXUOB999-30.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KPM8052303SXUOB999/KPM8052303SXUOB999-32.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KPM8052303SXUOB999/KPM8052303SXUOB999-34.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KPM8052303SXUOB999/KPM8052303SXUOB999-35.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KPM8052303SXUOB999/KPM8052303SXUOB999-37.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KPM8052303SXUOB999/KPM8052303SXUOB999-39.jpg?impolicy=hybris-white;;;;;new;in stock;490.00 EUR;;;Hogan;KPM8052303SXUOB999;male;adult;NERO;;;;IT::Standard:0 EUR;;;;;P26;5-day;;uomo | menswear | male | nero | black | raso | satin | pantaloni uomo | trousers | tailored pants | casual pants | elegante | raffinato | smart casual | versatile | ufficio | meeting | business casual | città | pantaloni in raso bistretch
HXW7000FV30KXTB999;HXW7000FV30KXTB999;Hogan - Chelsea Boots Hogan H700, NERO - Scarpe;Il modello Hogan H700 √® caratterizzato da un design chunky, che fonde il maxi monogramma H nell'iconica suola H-Stripes. Questi Chelsea Boots sono realizzati in pelle liscia, con cuciture ad H sul retro. Una contrapposizione di performance avventurosa e urban chic, con una confortevole soletta in memory foam.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXW7000FV30KXTB999/;https://www.hogan.com/fashion/hoganNew/HXW7000FV30KXTB999/HXW7000FV30KXTB999-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW7000FV30KXTB999/HXW7000FV30KXTB999-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW7000FV30KXTB999/HXW7000FV30KXTB999-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW7000FV30KXTB999/HXW7000FV30KXTB999-01.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW7000FV30KXTB999/HXW7000FV30KXTB999-10.jpg?impolicy=hybris-white;;;;;;new;in stock;490.00 EUR;;;Hogan;HXW7000FV30KXTB999;female;adult;NERO;;;;IT::Standard:0 EUR;;;;;A26;5-day;;donna | womenswear | female | nero | black | pelle liscia | smooth leather | pelle | leather | h700 | hogan h700 | chelsea boots donna | stivaletto | ankle boots | boot elegante | sportivo | grintoso | elegante | contemporaneo | città | ufficio | weekend | business casual | medio-alta formalità | chelsea boots hogan h700
HZW57400110000ABB6;HZW57400110000ABB6;Hogan - Stringhe, NERO - Scarpe;Stringhe in tessuto d'ispirazione trekking, con terminali personalizzati.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HZW57400110000ABB6/;https://www.hogan.com/fashion/hoganNew/HZW57400110000ABB6/HZW57400110000ABB6-01.jpg?impolicy=hybris-white;;;;;;;;;;new;in stock;25.00 EUR;;;Hogan;HZW57400110000ABB6;female;adult;NERO;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | nero | black | stringhe scarpe | shoelaces | lacci sneakers | lace accessory | sportivo | tecnico | personalizzabile | casual | personalizzazione | tempo libero | everyday | gifting | bassa formalità | stringhe
KJW1152004PZFSB999;KJW1152004PZFSB999;Hogan - Bomber in nappa, NERO - Soprabiti > Giacca/Gilet;Bomber in nappa dalla grana fine, caratterizzato da un collo a camicia, polsini con automatico, bordo inferiore elasticizzato. La chiusura con cerniera nascosta da finta inglese √® completata da due automatici personalizzati.;Abbigliamento e accessori > Abbigliamento > Abbigliamento per esterno > Cappotti e giacche;Soprabiti > Giacca/Gilet;https://www.hogan.com/it-it/p/KJW1152004PZFSB999/;https://www.hogan.com/fashion/hoganNew/KJW1152004PZFSB999/KJW1152004PZFSB999-30.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KJW1152004PZFSB999/KJW1152004PZFSB999-31.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KJW1152004PZFSB999/KJW1152004PZFSB999-32.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KJW1152004PZFSB999/KJW1152004PZFSB999-33.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KJW1152004PZFSB999/KJW1152004PZFSB999-34.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KJW1152004PZFSB999/KJW1152004PZFSB999-37.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KJW1152004PZFSB999/KJW1152004PZFSB999-39.jpg?impolicy=hybris-white;;;;new;in stock;1200.00 EUR;;;Hogan;KJW1152004PZFSB999;female;adult;NERO;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | nero | black | nappa | soft leather | bomber donna | bomber jacket | giacca | outerwear | grintoso | urbano | contemporaneo | raffinato | città | weekend | viaggio | ufficio | smart casual | bomber in nappa
KBW01XI0100TH1B999;KBW01XI0100TH1B999;Hogan - Borsa Flap Hogan Trend, NERO - Borsette > Borse;Caratterizzata da un'H a rilievo sulla chiusura con nappina, questa raffinata borsa flap ha una tracolla indossabile anche come manico doppiato. Realizzata in pelle martellata, √® un modello versatile per un everyday look urban chic.;Abbigliamento e accessori > Borsette, portafogli e custodie > Borsette;Borsette > Borse;https://www.hogan.com/it-it/p/KBW01XI0100TH1B999/;https://www.hogan.com/fashion/hoganNew/KBW01XI0100TH1B999/KBW01XI0100TH1B999-01.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBW01XI0100TH1B999/KBW01XI0100TH1B999-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBW01XI0100TH1B999/KBW01XI0100TH1B999-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBW01XI0100TH1B999/KBW01XI0100TH1B999-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBW01XI0100TH1B999/KBW01XI0100TH1B999-11.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBW01XI0100TH1B999/KBW01XI0100TH1B999-12.jpg?impolicy=hybris-white;;;;;new;in stock;520.00 EUR;;;Hogan;KBW01XI0100TH1B999;female;adult;NERO;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | nero | black | pelle martellata | grained leather | pelle | leather | trend | hogan trend | borsa flap donna | flap bag | shoulder bag | tracolla elegante | elegante | raffinato | contemporaneo | femminile | ufficio | meeting | evento elegante | città | medio-alta formalità | borsa flap hogan trend
HXM5630FR30LE9B999;HXM5630FR30LE9B999;Hogan - Sneakers Hogan Hyperlight, NERO - Scarpe;Caratterizzate da forme fluide e scattanti, le sneakers Hogan Hyperlight combinano le linee delle scarpe da jogging con elementi dalla vocazione urbana. La tomaia in morbida nappa con H obliqua rievoca dettagli iconici del brand. Un modello dinamico, con una soletta in memory foam e una suola light con tacchetti.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXM5630FR30LE9B999/;https://www.hogan.com/fashion/hoganNew/HXM5630FR30LE9B999/HXM5630FR30LE9B999-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM5630FR30LE9B999/HXM5630FR30LE9B999-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM5630FR30LE9B999/HXM5630FR30LE9B999-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM5630FR30LE9B999/HXM5630FR30LE9B999-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM5630FR30LE9B999/HXM5630FR30LE9B999-10.jpg?impolicy=hybris-white;;;;;;new;in stock;450.00 EUR;;;Hogan;HXM5630FR30LE9B999;male;adult;NERO;;;;IT::Standard:0 EUR;;;;;P26;5-day;;uomo | menswear | male | nero | black | nappa | soft leather | hyperlight | hogan hyperlight | sneakers uomo | sneaker uomo | scarpa casual | luxury sneaker | sportivo | casual | urbano | contemporaneo | tempo libero | città | weekend | viaggio | smart casual | sneakers hogan hyperlight
